algorithm,round,test_reward,timestamp
"DQN (target + soft update, tau=0.001, h=256)",1400,553.05311769892,2025-10-31T15:32:52.738187
"DQN (target + soft update, tau=0.001, h=256)",1600,552.78761886892,2025-10-31T15:32:52.738189
"DQN (target + soft update, tau=0.001, h=256)",1800,554.154100409494,2025-10-31T15:32:52.738190
"DQN (target + soft update, tau=0.001, h=256)",2000,554.552045204608,2025-10-31T15:32:52.738192
"DQN (target + soft update, tau=0.001, h=256)",2200,555.342733439164,2025-10-31T15:32:52.738194
"DQN (target + soft update, tau=0.001, h=256)",2400,554.12595474598,2025-10-31T15:32:52.738195
"DQN (target + soft update, tau=0.001, h=256)",2600,554.424865308316,2025-10-31T15:32:52.738197
"DQN (target + soft update, tau=0.001, h=256)",2800,554.9928914358101,2025-10-31T15:32:52.738198
"DQN (target + soft update, tau=0.001, h=256)",3000,555.320641444516,2025-10-31T15:32:52.738200
"DQN (target + soft update, tau=0.001, h=256)",3200,555.400753072952,2025-10-31T15:32:52.738202
"DQN (target + soft update, tau=0.001, h=256)",3400,555.136908067,2025-10-31T15:32:52.738203
"DQN (target + soft update, tau=0.001, h=256)",3600,555.000578662078,2025-10-31T15:32:52.738205
"DQN (target + soft update, tau=0.001, h=256)",3800,555.386805693464,2025-10-31T15:32:52.738207
"DQN (target + soft update, tau=0.001, h=256)",4000,555.942149132792,2025-10-31T15:32:52.738208
"DQN (target + soft update, tau=0.001, h=256)",4200,555.205582682276,2025-10-31T15:32:52.738210
"DQN (target + soft update, tau=0.001, h=256)",4400,554.7075882842081,2025-10-31T15:32:52.738211
"DQN (target + soft update, tau=0.001, h=256)",4600,554.049939333992,2025-10-31T15:32:52.738213
"DQN (target + soft update, tau=0.001, h=256)",4800,555.537583019332,2025-10-31T15:32:52.738214
"DQN (target + soft update, tau=0.001, h=256)",5000,555.7753269791781,2025-10-31T15:32:52.738216
"DQN (target + soft update, tau=0.001, h=256)",5200,555.236500989776,2025-10-31T15:32:52.738218
"DQN (target + soft update, tau=0.001, h=256)",5400,555.469454753474,2025-10-31T15:32:52.738219
"DQN (target + soft update, tau=0.001, h=256)",5600,555.853664215782,2025-10-31T15:32:52.738221
"DQN (target + soft update, tau=0.001, h=256)",5800,555.386456109586,2025-10-31T15:32:52.738223
"DQN (target + soft update, tau=0.001, h=256)",6000,553.68687844111,2025-10-31T15:32:52.738224
"DQN (target + soft update, tau=0.001, h=256)",6200,554.33111533492,2025-10-31T15:32:52.738226
"DQN (target + soft update, tau=0.001, h=256)",6400,555.4639023550301,2025-10-31T15:32:52.738227
"DQN (target + soft update, tau=0.001, h=256)",6600,555.5631370335981,2025-10-31T15:32:52.738229
"DQN (target + soft update, tau=0.001, h=256)",6800,555.46013351705,2025-10-31T15:32:52.738231
"DQN (target + soft update, tau=0.001, h=256)",7000,555.2611026656181,2025-10-31T15:32:52.738232
"DQN (target + soft update, tau=0.001, h=256)",7200,554.6762692008581,2025-10-31T15:32:52.738234
"DQN (target + soft update, tau=0.001, h=256)",7400,555.7139265285041,2025-10-31T15:32:52.738235
"DQN (target + soft update, tau=0.001, h=256)",7600,555.0108764648761,2025-10-31T15:32:52.738237
"DQN (target + soft update, tau=0.001, h=256)",7800,555.645214885136,2025-10-31T15:32:52.738239
"DQN (target + soft update, tau=0.001, h=256)",8000,555.9129868379721,2025-10-31T15:32:52.738240
"DQN (target + soft update, tau=0.001, h=256)",8200,555.6839727263981,2025-10-31T15:32:52.738242
"DQN (target + soft update, tau=0.001, h=256)",8400,555.512383666462,2025-10-31T15:32:52.738243
"DQN (target + soft update, tau=0.001, h=256)",8600,555.0854113800001,2025-10-31T15:32:52.738245
"DQN (target + soft update, tau=0.001, h=256)",8800,555.024847500734,2025-10-31T15:32:52.738246
"DQN (target + soft update, tau=0.001, h=256)",9000,554.975477074796,2025-10-31T15:32:52.738248
"DQN (target + soft update, tau=0.001, h=256)",9200,555.427142478724,2025-10-31T15:32:52.738250
"DQN (target + soft update, tau=0.001, h=256)",9400,555.1060909161961,2025-10-31T15:32:52.738251
"DQN (target + soft update, tau=0.001, h=256)",9600,555.686171514522,2025-10-31T15:32:52.738253
"DQN (target + soft update, tau=0.001, h=256)",9800,555.237613589774,2025-10-31T15:32:52.738254
"DQN (target + soft update, tau=0.001, h=256)",10000,555.1202933485021,2025-10-31T15:32:52.738256
"DQN (target + soft update, tau=0.001, h=256)",10200,554.982355283018,2025-10-31T15:32:52.738257
"DQN (target + soft update, tau=0.001, h=256)",10400,555.3874887183761,2025-10-31T15:32:52.738259
"DQN (target + soft update, tau=0.001, h=256)",10600,555.1883249751941,2025-10-31T15:32:52.738261
"DQN (target + soft update, tau=0.001, h=256)",10800,555.3294818608481,2025-10-31T15:32:52.738262
"DQN (target + soft update, tau=0.001, h=256)",11000,554.26486754354,2025-10-31T15:32:52.738264
"DQN (target + soft update, tau=0.001, h=256)",11200,553.9780894886061,2025-10-31T15:32:52.738265
"DQN (target + soft update, tau=0.001, h=256)",11400,554.4430933024621,2025-10-31T15:32:52.738267
"DQN (target + soft update, tau=0.001, h=256)",11600,555.6348344709361,2025-10-31T15:32:52.738269
"DQN (target + soft update, tau=0.001, h=256)",11800,555.6973917097121,2025-10-31T15:32:52.738270
"DQN (target + soft update, tau=0.001, h=256)",12000,554.9668102919441,2025-10-31T15:32:52.738272
"DQN (target + soft update, tau=0.001, h=256)",12200,554.891042973712,2025-10-31T15:32:52.738273
"DQN (target + soft update, tau=0.001, h=256)",12400,555.5969894411501,2025-10-31T15:32:52.738275
"DQN (target + soft update, tau=0.001, h=256)",12600,555.5195438374841,2025-10-31T15:32:52.738276
"DQN (target + soft update, tau=0.001, h=256)",12800,554.7462029494881,2025-10-31T15:32:52.738278
"DQN (target + soft update, tau=0.001, h=256)",13000,554.8577528502681,2025-10-31T15:32:52.738280
"DQN (target + soft update, tau=0.001, h=256)",13200,555.090922120644,2025-10-31T15:32:52.738281
"DQN (target + soft update, tau=0.001, h=256)",13400,555.4409309750381,2025-10-31T15:32:52.738283
"DQN (target + soft update, tau=0.001, h=256)",13600,554.9988709148721,2025-10-31T15:32:52.738284
"DQN (target + soft update, tau=0.001, h=256)",13800,554.6491671793641,2025-10-31T15:32:52.738286
"DQN (target + soft update, tau=0.001, h=256)",14000,554.7156424422401,2025-10-31T15:32:52.738288
"DQN (target + soft update, tau=0.001, h=256)",14200,555.175640436512,2025-10-31T15:32:52.738289
"DQN (target + soft update, tau=0.001, h=256)",14400,555.3583486083401,2025-10-31T15:32:52.738291
"DQN (target + soft update, tau=0.001, h=256)",14600,555.283295829626,2025-10-31T15:32:52.738292
"DQN (target + soft update, tau=0.001, h=256)",14800,554.8411391172981,2025-10-31T15:32:52.738294
"DQN (target + soft update, tau=0.001, h=256)",15000,555.6024447578061,2025-10-31T15:32:52.738296
"DQN (target + soft update, tau=0.001, h=128, v2)",0,541.1252983381901,2025-10-31T15:33:32.377322
"DQN (target + soft update, tau=0.001, h=128, v2)",200,540.494720542864,2025-10-31T15:33:32.377336
"DQN (target + soft update, tau=0.001, h=128, v2)",400,542.8797728091421,2025-10-31T15:33:32.377338
"DQN (target + soft update, tau=0.001, h=128, v2)",600,543.089191425114,2025-10-31T15:33:32.377341
"DQN (target + soft update, tau=0.001, h=128, v2)",800,543.35352740707,2025-10-31T15:33:32.377342
"DQN (target + soft update, tau=0.001, h=128, v2)",1000,542.521809868942,2025-10-31T15:33:32.377344
"DQN (target + soft update, tau=0.001, h=128, v2)",1200,543.593121901948,2025-10-31T15:33:32.377346
"DQN (target + soft update, tau=0.001, h=128, v2)",1400,545.467625445808,2025-10-31T15:33:32.377347
"DQN (target + soft update, tau=0.001, h=128, v2)",1600,547.095637804672,2025-10-31T15:33:32.377349
"DQN (target + soft update, tau=0.001, h=128, v2)",1800,547.0975773260201,2025-10-31T15:33:32.377351
"DQN (target + soft update, tau=0.001, h=128, v2)",2000,547.91035573546,2025-10-31T15:33:32.377352
"DQN (target + soft update, tau=0.001, h=128, v2)",2200,548.60779054567,2025-10-31T15:33:32.377354
"DQN (target + soft update, tau=0.001, h=128, v2)",2400,548.381449223776,2025-10-31T15:33:32.377356
"DQN (target + soft update, tau=0.001, h=128, v2)",2600,549.056791382754,2025-10-31T15:33:32.377357
"DQN (target + soft update, tau=0.001, h=128, v2)",2800,550.6631505634081,2025-10-31T15:33:32.377359
"DQN (target + soft update, tau=0.001, h=128, v2)",3000,551.1619456494101,2025-10-31T15:33:32.377360
"DQN (target + soft update, tau=0.001, h=128, v2)",3200,550.3291409962741,2025-10-31T15:33:32.377362
"DQN (target + soft update, tau=0.001, h=128, v2)",3400,551.097862133038,2025-10-31T15:33:32.377364
"DQN (target + soft update, tau=0.001, h=128, v2)",3600,551.173253496382,2025-10-31T15:33:32.377365
"DQN (target + soft update, tau=0.001, h=128, v2)",3800,551.195346861568,2025-10-31T15:33:32.377367
"DQN (target + soft update, tau=0.001, h=128, v2)",4000,551.1216547201141,2025-10-31T15:33:32.377368
"DQN (target + soft update, tau=0.001, h=128, v2)",4200,552.240187669396,2025-10-31T15:33:32.377370
"DQN (target + soft update, tau=0.001, h=128, v2)",4400,551.6828763273661,2025-10-31T15:33:32.377372
"DQN (target + soft update, tau=0.001, h=128, v2)",4600,552.7793232199241,2025-10-31T15:33:32.377373
"DQN (target + soft update, tau=0.001, h=128, v2)",4800,552.2648796651221,2025-10-31T15:33:32.377375
"DQN (target + soft update, tau=0.001, h=128, v2)",5000,553.122765907342,2025-10-31T15:33:32.377377
"DQN (target + soft update, tau=0.001, h=128, v2)",5200,554.505775209106,2025-10-31T15:33:32.377378
"DQN (target + soft update, tau=0.001, h=128, v2)",5400,553.645932148942,2025-10-31T15:33:32.377380
"DQN (target + soft update, tau=0.001, h=128, v2)",5600,552.911114703484,2025-10-31T15:33:32.377381
"DQN (target + soft update, tau=0.001, h=128, v2)",5800,552.6902871657701,2025-10-31T15:33:32.377383
"DQN (target + soft update, tau=0.001, h=128, v2)",6000,554.8145116738781,2025-10-31T15:33:32.377385
"DQN (target + soft update, tau=0.001, h=128, v2)",6200,553.635024033736,2025-10-31T15:33:32.377386
"DQN (target + soft update, tau=0.001, h=128, v2)",6400,554.5430445689741,2025-10-31T15:33:32.377388
"DQN (target + soft update, tau=0.001, h=128, v2)",6600,554.692532677378,2025-10-31T15:33:32.377390
"DQN (target + soft update, tau=0.001, h=128, v2)",6800,554.715721837018,2025-10-31T15:33:32.377391
"DQN (target + soft update, tau=0.001, h=128, v2)",7000,554.343308474086,2025-10-31T15:33:32.377393
"DQN (target + soft update, tau=0.001, h=128, v2)",7200,554.7612191923361,2025-10-31T15:33:32.377395
"DQN (target + soft update, tau=0.001, h=128, v2)",7400,554.567733334742,2025-10-31T15:33:32.377396
"DQN (target + soft update, tau=0.001, h=128, v2)",7600,554.7805398729281,2025-10-31T15:33:32.377398
"DQN (target + soft update, tau=0.001, h=128, v2)",7800,554.7436392308681,2025-10-31T15:33:32.377399
"DQN (target + soft update, tau=0.001, h=128, v2)",8000,555.3358005736781,2025-10-31T15:33:32.377401
"DQN (target + soft update, tau=0.001, h=128, v2)",8200,554.9394262202741,2025-10-31T15:33:32.377403
"DQN (target + soft update, tau=0.001, h=128, v2)",8400,555.190321747942,2025-10-31T15:33:32.377404
"DQN (target + soft update, tau=0.001, h=128, v2)",8600,555.1623832762001,2025-10-31T15:33:32.377406
"DQN (target + soft update, tau=0.001, h=128, v2)",8800,555.1658257936241,2025-10-31T15:33:32.377407
"DQN (target + soft update, tau=0.001, h=128, v2)",9000,555.134202866854,2025-10-31T15:33:32.377409
"DQN (target + soft update, tau=0.001, h=128, v2)",9200,555.066906006542,2025-10-31T15:33:32.377411
"DQN (target + soft update, tau=0.001, h=128, v2)",9400,554.9176291434441,2025-10-31T15:33:32.377412
"DQN (target + soft update, tau=0.001, h=128, v2)",9600,554.799898596754,2025-10-31T15:33:32.377414
"DQN (target + soft update, tau=0.001, h=128, v2)",9800,554.829495802138,2025-10-31T15:33:32.377415
"DQN (target + soft update, tau=0.001, h=128, v2)",10000,555.0387615947441,2025-10-31T15:33:32.377417
"DQN (target + soft update, tau=0.001, h=128, v2)",10200,554.6458330762821,2025-10-31T15:33:32.377419
"DQN (target + soft update, tau=0.001, h=128, v2)",10400,554.444230675782,2025-10-31T15:33:32.377420
"DQN (target + soft update, tau=0.001, h=128, v2)",10600,554.929298957638,2025-10-31T15:33:32.377422
"DQN (target + soft update, tau=0.001, h=128, v2)",10800,554.961630802068,2025-10-31T15:33:32.377424
"DQN (target + soft update, tau=0.001, h=128, v2)",11000,555.092478722088,2025-10-31T15:33:32.377425
"DQN (target + soft update, tau=0.001, h=128, v2)",11200,554.8187609305501,2025-10-31T15:33:32.377427
"DQN (target + soft update, tau=0.001, h=128, v2)",11400,555.4001048298301,2025-10-31T15:33:32.377428
"DQN (target + soft update, tau=0.001, h=128, v2)",11600,555.0632283355841,2025-10-31T15:33:32.377430
"DQN (target + soft update, tau=0.001, h=128, v2)",11800,555.325339957272,2025-10-31T15:33:32.377432
"DQN (target + soft update, tau=0.001, h=128, v2)",12000,554.908592340324,2025-10-31T15:33:32.377433
"DQN (target + soft update, tau=0.001, h=128, v2)",12200,555.105757362822,2025-10-31T15:33:32.377435
"DQN (target + soft update, tau=0.001, h=128, v2)",12400,555.131616246612,2025-10-31T15:33:32.377437
"DQN (target + soft update, tau=0.001, h=128, v2)",12600,554.734045324766,2025-10-31T15:33:32.377438
"DQN (target + soft update, tau=0.001, h=128, v2)",12800,555.002809941124,2025-10-31T15:33:32.377440
"DQN (target + soft update, tau=0.001, h=128, v2)",13000,555.031987607152,2025-10-31T15:33:32.377442
"DQN (target + soft update, tau=0.001, h=128, v2)",13200,554.736503785546,2025-10-31T15:33:32.377443
"DQN (target + soft update, tau=0.001, h=128, v2)",13400,555.058415170486,2025-10-31T15:33:32.377445
"DQN (target + soft update, tau=0.001, h=128, v2)",13600,554.958476595856,2025-10-31T15:33:32.377446
"DQN (target + soft update, tau=0.001, h=128, v2)",13800,554.96362430386,2025-10-31T15:33:32.377448
"DQN (target + soft update, tau=0.001, h=128, v2)",14000,554.9450654590121,2025-10-31T15:33:32.377450
"DQN (target + soft update, tau=0.001, h=128, v2)",14200,554.9527738755861,2025-10-31T15:33:32.377451
"DQN (target + soft update, tau=0.001, h=128, v2)",14400,554.94723527505,2025-10-31T15:33:32.377453
"DQN (target + soft update, tau=0.001, h=128, v2)",14600,555.001834635328,2025-10-31T15:33:32.377455
"DQN (target + soft update, tau=0.001, h=128, v2)",14800,555.0539721165541,2025-10-31T15:33:32.377456
"DQN (target + soft update, tau=0.001, h=128, v2)",15000,555.2199364316041,2025-10-31T15:33:32.377458
"DQN (target + soft update, tau=0.001, h=256, v2)",0,541.206428381746,2025-10-31T15:34:16.745387
"DQN (target + soft update, tau=0.001, h=256, v2)",200,542.923322571246,2025-10-31T15:34:16.745402
"DQN (target + soft update, tau=0.001, h=256, v2)",400,543.127583849988,2025-10-31T15:34:16.745405
"DQN (target + soft update, tau=0.001, h=256, v2)",600,544.04236494957,2025-10-31T15:34:16.745407
"DQN (target + soft update, tau=0.001, h=256, v2)",800,543.925534339612,2025-10-31T15:34:16.745409
"DQN (target + soft update, tau=0.001, h=256, v2)",1000,545.4259960382741,2025-10-31T15:34:16.745410
"DQN (target + soft update, tau=0.001, h=256, v2)",1200,548.8106230248401,2025-10-31T15:34:16.745412
"DQN (target + soft update, tau=0.001, h=256, v2)",1400,549.80234078662,2025-10-31T15:34:16.745414
"DQN (target + soft update, tau=0.001, h=256, v2)",1600,550.014400405504,2025-10-31T15:34:16.745416
"DQN (target + soft update, tau=0.001, h=256, v2)",1800,552.336647856706,2025-10-31T15:34:16.745418
"DQN (target + soft update, tau=0.001, h=256, v2)",2000,553.303648673638,2025-10-31T15:34:16.745419
"DQN (target + soft update, tau=0.001, h=256, v2)",2200,553.592430372322,2025-10-31T15:34:16.745421
"DQN (target + soft update, tau=0.001, h=256, v2)",2400,553.47262501618,2025-10-31T15:34:16.745423
"DQN (target + soft update, tau=0.001, h=256, v2)",2600,554.2971631481081,2025-10-31T15:34:16.745424
"DQN (target + soft update, tau=0.001, h=256, v2)",2800,555.299870523508,2025-10-31T15:34:16.745426
"DQN (target + soft update, tau=0.001, h=256, v2)",3000,555.006714599014,2025-10-31T15:34:16.745427
"DQN (target + soft update, tau=0.001, h=256, v2)",3200,555.044207180608,2025-10-31T15:34:16.745429
"DQN (target + soft update, tau=0.001, h=256, v2)",3400,555.421436399698,2025-10-31T15:34:16.745431
"DQN (target + soft update, tau=0.001, h=256, v2)",3600,554.817800908414,2025-10-31T15:34:16.745432
"DQN (target + soft update, tau=0.001, h=256, v2)",3800,555.2133401116,2025-10-31T15:34:16.745434
"DQN (target + soft update, tau=0.001, h=256, v2)",4000,554.8620935111501,2025-10-31T15:34:16.745436
"DQN (target + soft update, tau=0.001, h=256, v2)",4200,555.220094514544,2025-10-31T15:34:16.745437
"DQN (target + soft update, tau=0.001, h=256, v2)",4400,555.0335524231481,2025-10-31T15:34:16.745439
"DQN (target + soft update, tau=0.001, h=256, v2)",4600,555.2168951470101,2025-10-31T15:34:16.745441
"DQN (target + soft update, tau=0.001, h=256, v2)",4800,555.5900638957421,2025-10-31T15:34:16.745442
"DQN (target + soft update, tau=0.001, h=256, v2)",5000,555.275849004406,2025-10-31T15:34:16.745444
"DQN (target + soft update, tau=0.001, h=256, v2)",5200,555.10930005112,2025-10-31T15:34:16.745446
"DQN (target + soft update, tau=0.001, h=256, v2)",5400,555.208079308534,2025-10-31T15:34:16.745447
"DQN (target + soft update, tau=0.001, h=256, v2)",5600,555.603134864986,2025-10-31T15:34:16.745449
"DQN (target + soft update, tau=0.001, h=256, v2)",5800,554.756727060392,2025-10-31T15:34:16.745450
"DQN (target + soft update, tau=0.001, h=256, v2)",6000,554.3285108091261,2025-10-31T15:34:16.745452
"DQN (target + soft update, tau=0.001, h=256, v2)",6200,554.4450654562401,2025-10-31T15:34:16.745454
"DQN (target + soft update, tau=0.001, h=256, v2)",6400,555.5726679042821,2025-10-31T15:34:16.745455
"DQN (target + soft update, tau=0.001, h=256, v2)",6600,555.475846820036,2025-10-31T15:34:16.745457
"DQN (target + soft update, tau=0.001, h=256, v2)",6800,555.2250153915741,2025-10-31T15:34:16.745459
"DQN (target + soft update, tau=0.001, h=256, v2)",7000,555.6415995203361,2025-10-31T15:34:16.745460
"DQN (target + soft update, tau=0.001, h=256, v2)",7200,555.5543533811781,2025-10-31T15:34:16.745462
"DQN (target + soft update, tau=0.001, h=256, v2)",7400,555.0896745290561,2025-10-31T15:34:16.745464
"DQN (target + soft update, tau=0.001, h=256, v2)",7600,554.9623107945121,2025-10-31T15:34:16.745465
"DQN (target + soft update, tau=0.001, h=256, v2)",7800,555.794610140966,2025-10-31T15:34:16.745467
"DQN (target + soft update, tau=0.001, h=256, v2)",8000,555.937378740424,2025-10-31T15:34:16.745468
"DQN (target + soft update, tau=0.001, h=256, v2)",8200,555.360789403634,2025-10-31T15:34:16.745470
"DQN (target + soft update, tau=0.001, h=256, v2)",8400,554.7750680685341,2025-10-31T15:34:16.745472
"DQN (target + soft update, tau=0.001, h=256, v2)",8600,555.564556850922,2025-10-31T15:34:16.745473
"DQN (target + soft update, tau=0.001, h=256, v2)",8800,555.5381971382061,2025-10-31T15:34:16.745475
"DQN (target + soft update, tau=0.001, h=256, v2)",9000,555.32551496558,2025-10-31T15:34:16.745476
"DQN (target + soft update, tau=0.001, h=256, v2)",9200,555.1703289262581,2025-10-31T15:34:16.745478
"DQN (target + soft update, tau=0.001, h=256, v2)",9400,555.392455050376,2025-10-31T15:34:16.745480
"DQN (target + soft update, tau=0.001, h=256, v2)",9600,555.164294593006,2025-10-31T15:34:16.745481
"DQN (target + soft update, tau=0.001, h=256, v2)",9800,555.00609458143,2025-10-31T15:34:16.745483
"DQN (target + soft update, tau=0.001, h=256, v2)",10000,555.2722782888941,2025-10-31T15:34:16.745484
"DQN (target + soft update, tau=0.001, h=256, v2)",10200,555.1087039646541,2025-10-31T15:34:16.745486
"DQN (target + soft update, tau=0.001, h=256, v2)",10400,554.987823041738,2025-10-31T15:34:16.745488
"DQN (target + soft update, tau=0.001, h=256, v2)",10600,555.545163099546,2025-10-31T15:34:16.745489
"DQN (target + soft update, tau=0.001, h=256, v2)",10800,555.576455393554,2025-10-31T15:34:16.745491
"DQN (target + soft update, tau=0.001, h=256, v2)",11000,553.9898273385461,2025-10-31T15:34:16.745492
"DQN (target + soft update, tau=0.001, h=256, v2)",11200,555.785365512934,2025-10-31T15:34:16.745494
"DQN (target + soft update, tau=0.001, h=256, v2)",11400,555.364748855466,2025-10-31T15:34:16.745496
"DQN (target + soft update, tau=0.001, h=256, v2)",11600,555.923403172908,2025-10-31T15:34:16.745497
"DQN (target + soft update, tau=0.001, h=256, v2)",11800,555.677486839192,2025-10-31T15:34:16.745499
"DQN (target + soft update, tau=0.001, h=256, v2)",12000,555.400894392302,2025-10-31T15:34:16.745500
"DQN (target + soft update, tau=0.001, h=256, v2)",12200,555.392536691764,2025-10-31T15:34:16.745502
"DQN (target + soft update, tau=0.001, h=256, v2)",12400,555.730534643062,2025-10-31T15:34:16.745504
"DQN (target + soft update, tau=0.001, h=256, v2)",12600,555.0824460072281,2025-10-31T15:34:16.745505
"DQN (target + soft update, tau=0.001, h=256, v2)",12800,554.3083838506641,2025-10-31T15:34:16.745507
"DQN (target + soft update, tau=0.001, h=256, v2)",13000,555.663443332334,2025-10-31T15:34:16.745509
"DQN (target + soft update, tau=0.001, h=256, v2)",13200,553.8047046303741,2025-10-31T15:34:16.745510
"DQN (target + soft update, tau=0.001, h=256, v2)",13400,555.5264228893041,2025-10-31T15:34:16.745512
"DQN (target + soft update, tau=0.001, h=256, v2)",13600,555.4976481076101,2025-10-31T15:34:16.745513
"DQN (target + soft update, tau=0.001, h=256, v2)",13800,555.17795600005,2025-10-31T15:34:16.745515
"DQN (target + soft update, tau=0.001, h=256, v2)",14000,555.4427003879041,2025-10-31T15:34:16.745517
"DQN (target + soft update, tau=0.001, h=256, v2)",14200,555.123138692648,2025-10-31T15:34:16.745518
"DQN (target + soft update, tau=0.001, h=256, v2)",14400,554.6810902242701,2025-10-31T15:34:16.745520
"DQN (target + soft update, tau=0.001, h=256, v2)",14600,555.62148435506,2025-10-31T15:34:16.745521
"DQN (target + soft update, tau=0.001, h=256, v2)",14800,555.2721960384381,2025-10-31T15:34:16.745523
"DQN (target + soft update, tau=0.001, h=256, v2)",15000,555.659641003514,2025-10-31T15:34:16.745525
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",0,541.1252983381901,2025-10-31T15:34:56.648406
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",200,540.494720542864,2025-10-31T15:34:56.648421
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",400,543.208948702014,2025-10-31T15:34:56.648423
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",600,543.09333886941,2025-10-31T15:34:56.648425
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",800,543.435394830238,2025-10-31T15:34:56.648427
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",1000,542.18324733724,2025-10-31T15:34:56.648429
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",1200,543.7829746253441,2025-10-31T15:34:56.648431
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",1400,545.02202535967,2025-10-31T15:34:56.648433
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",1600,546.340172593672,2025-10-31T15:34:56.648434
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",1800,547.24191780304,2025-10-31T15:34:56.648436
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",2000,548.8276061281421,2025-10-31T15:34:56.648438
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",2200,550.3491038387981,2025-10-31T15:34:56.648440
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",2400,549.590647254942,2025-10-31T15:34:56.648441
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",2600,550.209322843536,2025-10-31T15:34:56.648443
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",2800,551.052314471592,2025-10-31T15:34:56.648445
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",3000,551.723746416334,2025-10-31T15:34:56.648446
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",3200,550.6055952431881,2025-10-31T15:34:56.648448
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",3400,551.682804582682,2025-10-31T15:34:56.648450
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",3600,551.723904832098,2025-10-31T15:34:56.648452
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",3800,551.834836775668,2025-10-31T15:34:56.648453
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",4000,552.119274357706,2025-10-31T15:34:56.648455
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",4200,552.830173793724,2025-10-31T15:34:56.648457
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",4400,552.3614347135081,2025-10-31T15:34:56.648458
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",4600,552.6481324262741,2025-10-31T15:34:56.648460
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",4800,552.5293759897661,2025-10-31T15:34:56.648462
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",5000,553.065268928254,2025-10-31T15:34:56.648463
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",5200,554.407033962448,2025-10-31T15:34:56.648465
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",5400,553.1192320897601,2025-10-31T15:34:56.648467
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",5600,552.68815601152,2025-10-31T15:34:56.648468
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",5800,552.9419265572201,2025-10-31T15:34:56.648470
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",6000,553.4634233440361,2025-10-31T15:34:56.648472
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",6200,553.2327187845041,2025-10-31T15:34:56.648473
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",6400,553.511673477334,2025-10-31T15:34:56.648475
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",6600,554.5980049172321,2025-10-31T15:34:56.648477
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",6800,554.42270768302,2025-10-31T15:34:56.648479
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",7000,554.083664419486,2025-10-31T15:34:56.648480
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",7200,554.5071784238321,2025-10-31T15:34:56.648482
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",7400,554.4586285224981,2025-10-31T15:34:56.648484
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",7600,554.1516764212421,2025-10-31T15:34:56.648485
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",7800,554.60162533276,2025-10-31T15:34:56.648487
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",8000,554.506286422966,2025-10-31T15:34:56.648489
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",8200,554.5309536964901,2025-10-31T15:34:56.648490
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",8400,554.485898228968,2025-10-31T15:34:56.648492
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",8600,554.3755982972081,2025-10-31T15:34:56.648494
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",8800,554.960441331374,2025-10-31T15:34:56.648496
